Version;1
Sampling cycle;200us
Out count;1
Data count;89894
First index;106402

;OUT02
Display unit;0,001um
Upper limit;500,000um
Lower limit;-500,000um

Trigger count;OUT02(um);
120206;-23,750;GO
120207;-23,750;GO
120208;-23,750;GO
120209;-23,750;GO
120210;-23,750;GO
120211;-23,750;GO
120212;-23,750;GO
120213;-23,750;GO
120214;-23,750;GO
120215;-23,750;GO
120216;-23,750;GO
120217;-23,750;GO
120218;-23,750;GO
120219;-23,750;GO
120220;-23,750;GO
120221;-23,750;GO
120222;-23,750;GO
120223;-23,750;GO
120224;-23,750;GO
120225;-23,750;GO
120226;-23,750;GO
120227;-23,750;GO
120228;-23,750;GO
120229;-23,750;GO
120230;-23,750;GO
120231;-24,000;GO
120232;-24,000;GO
120233;-24,000;GO
120234;-24,000;GO
120235;-24,000;GO
120236;-24,000;GO
120237;-24,000;GO
120238;-24,000;GO
120239;-24,000;GO
120240;-24,000;GO
120241;-24,000;GO
120242;-24,000;GO
120243;-24,000;GO
120244;-24,000;GO
120245;-24,000;GO
120246;-24,000;GO
120247;-24,000;GO
120248;-24,000;GO
120249;-24,000;GO
120250;-24,000;GO
120251;-24,000;GO
120252;-24,000;GO
120253;-24,000;GO
120254;-24,000;GO
120255;-24,000;GO
120256;-24,000;GO
120257;-24,000;GO
120258;-24,000;GO
120259;-24,000;GO
120260;-24,000;GO
120261;-24,000;GO
120262;-24,000;GO
120263;-24,000;GO
120264;-24,000;GO
120265;-24,000;GO
120266;-24,000;GO
120267;-24,000;GO
120268;-24,000;GO
120269;-24,000;GO
120270;-24,000;GO
120271;-24,000;GO
120272;-24,000;GO
120273;-24,000;GO
120274;-24,000;GO
120275;-24,000;GO
120276;-24,000;GO
120277;-24,000;GO
120278;-24,000;GO
120279;-24,000;GO
120280;-24,000;GO
120281;-24,000;GO
120282;-24,000;GO
120283;-24,000;GO
120284;-24,000;GO
120285;-24,000;GO
120286;-24,000;GO
120287;-24,000;GO
120288;-24,000;GO
120289;-24,000;GO
120290;-24,000;GO
120291;-24,000;GO
120292;-24,250;GO
120293;-24,250;GO
120294;-24,250;GO
120295;-24,250;GO
120296;-24,250;GO
120297;-24,250;GO
120298;-24,250;GO
120299;-24,250;GO
120300;-24,250;GO
120301;-24,250;GO
120302;-24,250;GO
120303;-24,250;GO
120304;-24,250;GO
120305;-24,250;GO
120306;-24,250;GO
120307;-24,250;GO
120308;-24,250;GO
120309;-24,250;GO
120310;-24,250;GO
120311;-24,250;GO
120312;-24,250;GO
120313;-24,250;GO
120314;-24,250;GO
120315;-24,250;GO
120316;-24,250;GO
120317;-24,250;GO
120318;-24,250;GO
120319;-24,250;GO
120320;-24,250;GO
120321;-24,250;GO
120322;-24,250;GO
120323;-24,250;GO
120324;-24,250;GO
120325;-24,250;GO
120326;-24,250;GO
120327;-24,250;GO
120328;-24,250;GO
120329;-24,250;GO
120330;-24,250;GO
120331;-24,250;GO
120332;-24,250;GO
120333;-24,250;GO
120334;-24,250;GO
120335;-24,250;GO
120336;-24,250;GO
120337;-24,250;GO
120338;-24,250;GO
120339;-24,250;GO
120340;-24,250;GO
120341;-24,250;GO
120342;-24,250;GO
120343;-24,250;GO
120344;-24,250;GO
120345;-24,250;GO
120346;-24,250;GO
120347;-24,250;GO
120348;-24,250;GO
120349;-24,250;GO
120350;-24,250;GO
120351;-24,250;GO
120352;-24,250;GO
120353;-24,500;GO
120354;-24,500;GO
120355;-24,500;GO
120356;-24,500;GO
120357;-24,500;GO
120358;-24,500;GO
120359;-24,500;GO
120360;-24,500;GO
120361;-24,500;GO
120362;-24,500;GO
120363;-24,500;GO
120364;-24,500;GO
120365;-24,500;GO
120366;-24,500;GO
120367;-24,500;GO
120368;-24,500;GO
120369;-24,500;GO
120370;-24,500;GO
120371;-24,500;GO
120372;-24,500;GO
120373;-24,500;GO
120374;-24,500;GO
120375;-24,500;GO
120376;-24,500;GO
120377;-24,500;GO
120378;-24,500;GO
120379;-24,500;GO
120380;-24,500;GO
120381;-24,500;GO
120382;-24,500;GO
120383;-24,500;GO
120384;-24,500;GO
120385;-24,500;GO
120386;-24,500;GO
120387;-24,500;GO
120388;-24,500;GO
120389;-24,500;GO
120390;-24,500;GO
120391;-24,500;GO
120392;-24,500;GO
120393;-24,500;GO
120394;-24,500;GO
120395;-24,500;GO
120396;-24,500;GO
120397;-24,500;GO
120398;-24,500;GO
120399;-24,500;GO
120400;-24,500;GO
120401;-24,500;GO
120402;-24,500;GO
120403;-24,500;GO
120404;-24,500;GO
120405;-24,500;GO
120406;-24,500;GO
120407;-24,500;GO
120408;-24,500;GO
120409;-24,500;GO
120410;-24,500;GO
120411;-24,500;GO
120412;-24,500;GO
120413;-24,500;GO
120414;-24,500;GO
120415;-24,500;GO
120416;-24,500;GO
120417;-24,500;GO
120418;-24,500;GO
120419;-24,500;GO
120420;-24,500;GO
120421;-24,500;GO
120422;-24,500;GO
120423;-24,750;GO
120424;-24,750;GO
120425;-24,750;GO
120426;-24,750;GO
120427;-24,750;GO
120428;-24,750;GO
120429;-24,750;GO
120430;-24,750;GO
120431;-24,750;GO
120432;-24,750;GO
120433;-24,750;GO
120434;-24,750;GO
120435;-24,750;GO
120436;-24,750;GO
120437;-24,750;GO
120438;-24,750;GO
120439;-24,750;GO
120440;-24,750;GO
120441;-24,750;GO
120442;-24,750;GO
120443;-24,750;GO
120444;-24,750;GO
120445;-24,750;GO
120446;-24,750;GO
120447;-24,750;GO
120448;-24,750;GO
120449;-24,750;GO
120450;-24,750;GO
120451;-24,750;GO
120452;-24,750;GO
120453;-24,750;GO
120454;-24,750;GO
120455;-24,750;GO
120456;-24,750;GO
120457;-24,750;GO
120458;-24,750;GO
120459;-24,750;GO
120460;-24,750;GO
120461;-24,750;GO
120462;-24,750;GO
120463;-24,750;GO
120464;-24,750;GO
120465;-24,750;GO
120466;-24,750;GO
120467;-24,750;GO
120468;-24,750;GO
120469;-24,750;GO
120470;-24,750;GO
120471;-24,750;GO
120472;-24,750;GO
120473;-24,750;GO
120474;-24,750;GO
120475;-24,750;GO
120476;-24,750;GO
120477;-24,750;GO
120478;-25,000;GO
120479;-25,000;GO
120480;-25,000;GO
120481;-25,000;GO
120482;-25,000;GO
120483;-25,000;GO
120484;-25,000;GO
120485;-25,000;GO
120486;-25,000;GO
120487;-25,000;GO
120488;-25,000;GO
120489;-25,000;GO
120490;-25,000;GO
120491;-25,000;GO
120492;-25,000;GO
120493;-25,000;GO
120494;-25,000;GO
120495;-25,000;GO
120496;-25,000;GO
120497;-25,000;GO
120498;-25,000;GO
120499;-25,000;GO
120500;-25,000;GO
120501;-25,000;GO
120502;-25,000;GO
120503;-25,000;GO
120504;-25,000;GO
120505;-25,000;GO
120506;-25,000;GO
120507;-25,000;GO
120508;-25,000;GO
120509;-25,000;GO
120510;-25,000;GO
120511;-25,000;GO
120512;-25,000;GO
120513;-25,000;GO
120514;-25,000;GO
120515;-25,000;GO
120516;-25,000;GO
120517;-25,000;GO
120518;-25,000;GO
120519;-25,000;GO
120520;-25,000;GO
120521;-25,000;GO
120522;-25,000;GO
120523;-25,000;GO
120524;-25,000;GO
120525;-25,000;GO
120526;-25,000;GO
120527;-25,000;GO
120528;-25,000;GO
120529;-25,250;GO
120530;-25,250;GO
120531;-25,250;GO
120532;-25,250;GO
120533;-25,250;GO
120534;-25,250;GO
120535;-25,250;GO
120536;-25,250;GO
120537;-25,250;GO
120538;-25,250;GO
120539;-25,250;GO
120540;-25,250;GO
120541;-25,250;GO
120542;-25,250;GO
120543;-25,250;GO
120544;-25,250;GO
120545;-25,250;GO
120546;-25,250;GO
120547;-25,250;GO
120548;-25,250;GO
120549;-25,250;GO
120550;-25,250;GO
120551;-25,250;GO
120552;-25,250;GO
120553;-25,250;GO
120554;-25,250;GO
120555;-25,250;GO
120556;-25,250;GO
120557;-25,250;GO
120558;-25,250;GO
120559;-25,250;GO
120560;-25,250;GO
120561;-25,250;GO
120562;-25,250;GO
120563;-25,250;GO
120564;-25,250;GO
120565;-25,250;GO
120566;-25,250;GO
120567;-25,250;GO
120568;-25,250;GO
120569;-25,250;GO
120570;-25,250;GO
120571;-25,250;GO
120572;-25,250;GO
120573;-25,250;GO
120574;-25,250;GO
120575;-25,250;GO
120576;-25,250;GO
120577;-25,250;GO
120578;-25,250;GO
120579;-25,500;GO
120580;-25,500;GO
120581;-25,500;GO
120582;-25,500;GO
120583;-25,500;GO
120584;-25,500;GO
120585;-25,500;GO
120586;-25,500;GO
120587;-25,500;GO
120588;-25,500;GO
120589;-25,500;GO
120590;-25,500;GO
120591;-25,500;GO
120592;-25,500;GO
120593;-25,500;GO
120594;-25,500;GO
120595;-25,500;GO
120596;-25,500;GO
120597;-25,500;GO
120598;-25,500;GO
120599;-25,500;GO
120600;-25,500;GO
120601;-25,500;GO
120602;-25,500;GO
120603;-25,500;GO
120604;-25,500;GO
120605;-25,500;GO
120606;-25,500;GO
120607;-25,500;GO
120608;-25,500;GO
120609;-25,500;GO
120610;-25,500;GO
120611;-25,500;GO
120612;-25,500;GO
120613;-25,500;GO
120614;-25,500;GO
120615;-25,500;GO
120616;-25,500;GO
120617;-25,500;GO
120618;-25,500;GO
120619;-25,500;GO
120620;-25,500;GO
120621;-25,500;GO
120622;-25,500;GO
120623;-25,500;GO
120624;-25,500;GO
120625;-25,500;GO
120626;-25,500;GO
120627;-25,500;GO
120628;-25,750;GO
120629;-25,750;GO
120630;-25,750;GO
120631;-25,750;GO
120632;-25,750;GO
120633;-25,750;GO
120634;-25,750;GO
120635;-25,750;GO
120636;-25,750;GO
120637;-25,750;GO
120638;-25,750;GO
120639;-25,750;GO
120640;-25,750;GO
120641;-25,750;GO
120642;-25,750;GO
120643;-25,750;GO
120644;-25,750;GO
120645;-25,750;GO
120646;-25,750;GO
120647;-25,750;GO
120648;-25,750;GO
120649;-25,750;GO
120650;-25,750;GO
120651;-25,750;GO
120652;-25,750;GO
120653;-25,750;GO
120654;-25,750;GO
120655;-25,750;GO
120656;-25,750;GO
120657;-25,750;GO
120658;-25,750;GO
120659;-25,750;GO
120660;-25,750;GO
120661;-25,750;GO
120662;-25,750;GO
120663;-25,750;GO
120664;-25,750;GO
120665;-25,750;GO
120666;-25,750;GO
120667;-25,750;GO
120668;-25,750;GO
120669;-25,750;GO
120670;-25,750;GO
120671;-25,750;GO
120672;-25,750;GO
120673;-25,750;GO
120674;-25,750;GO
120675;-25,750;GO
120676;-25,750;GO
120677;-25,750;GO
120678;-25,750;GO
120679;-25,750;GO
120680;-25,750;GO
120681;-25,750;GO
120682;-26,000;GO
120683;-26,000;GO
120684;-26,000;GO
120685;-26,000;GO
120686;-26,000;GO
120687;-26,000;GO
120688;-26,000;GO
120689;-26,000;GO
120690;-26,000;GO
120691;-26,000;GO
120692;-26,000;GO
120693;-26,000;GO
120694;-26,000;GO
120695;-26,000;GO
120696;-26,000;GO
120697;-26,000;GO
120698;-26,000;GO
120699;-26,000;GO
120700;-26,000;GO
120701;-26,000;GO
120702;-26,000;GO
120703;-26,000;GO
120704;-26,000;GO
120705;-26,000;GO
120706;-26,000;GO
120707;-26,000;GO
120708;-26,000;GO
120709;-26,000;GO
120710;-26,000;GO
120711;-26,000;GO
120712;-26,000;GO
120713;-26,000;GO
120714;-26,000;GO
120715;-26,000;GO
120716;-26,000;GO
120717;-26,000;GO
120718;-26,000;GO
120719;-26,000;GO
120720;-26,000;GO
120721;-26,000;GO
120722;-26,000;GO
120723;-26,000;GO
120724;-26,000;GO
120725;-26,000;GO
120726;-26,000;GO
120727;-26,000;GO
120728;-26,000;GO
120729;-26,000;GO
120730;-26,000;GO
120731;-26,250;GO
120732;-26,250;GO
120733;-26,250;GO
120734;-26,250;GO
120735;-26,250;GO
120736;-26,250;GO
120737;-26,250;GO
120738;-26,250;GO
120739;-26,250;GO
120740;-26,250;GO
120741;-26,250;GO
120742;-26,250;GO
120743;-26,250;GO
120744;-26,250;GO
120745;-26,250;GO
120746;-26,250;GO
120747;-26,250;GO
120748;-26,250;GO
120749;-26,250;GO
120750;-26,250;GO
120751;-26,250;GO
120752;-26,250;GO
120753;-26,250;GO
120754;-26,250;GO
120755;-26,250;GO
120756;-26,250;GO
120757;-26,250;GO
120758;-26,250;GO
120759;-26,250;GO
120760;-26,250;GO
120761;-26,250;GO
120762;-26,250;GO
120763;-26,250;GO
120764;-26,250;GO
120765;-26,250;GO
120766;-26,250;GO
120767;-26,250;GO
120768;-26,250;GO
120769;-26,250;GO
120770;-26,250;GO
120771;-26,250;GO
120772;-26,250;GO
120773;-26,250;GO
120774;-26,250;GO
120775;-26,250;GO
120776;-26,250;GO
120777;-26,250;GO
120778;-26,250;GO
120779;-26,250;GO
120780;-26,250;GO
120781;-26,250;GO
120782;-26,250;GO
120783;-26,250;GO
120784;-26,250;GO
120785;-26,250;GO
120786;-26,250;GO
120787;-26,250;GO
120788;-26,250;GO
120789;-26,250;GO
120790;-26,250;GO
120791;-26,250;GO
120792;-26,500;GO
120793;-26,500;GO
120794;-26,500;GO
120795;-26,500;GO
120796;-26,500;GO
120797;-26,500;GO
120798;-26,500;GO
120799;-26,500;GO
120800;-26,500;GO
120801;-26,500;GO
120802;-26,500;GO
120803;-26,500;GO
120804;-26,500;GO
120805;-26,500;GO
120806;-26,500;GO
120807;-26,500;GO
120808;-26,500;GO
120809;-26,500;GO
120810;-26,500;GO
120811;-26,500;GO
120812;-26,500;GO
120813;-26,500;GO
120814;-26,500;GO
120815;-26,500;GO
120816;-26,500;GO
120817;-26,500;GO
120818;-26,500;GO
120819;-26,500;GO
120820;-26,500;GO
120821;-26,500;GO
120822;-26,500;GO
120823;-26,500;GO
120824;-26,500;GO
120825;-26,500;GO
120826;-26,500;GO
120827;-26,500;GO
120828;-26,500;GO
120829;-26,500;GO
120830;-26,500;GO
120831;-26,500;GO
120832;-26,500;GO
120833;-26,500;GO
120834;-26,500;GO
120835;-26,500;GO
120836;-26,500;GO
120837;-26,500;GO
120838;-26,500;GO
120839;-26,500;GO
120840;-26,500;GO
120841;-26,500;GO
120842;-26,500;GO
120843;-26,500;GO
120844;-26,500;GO
120845;-26,500;GO
120846;-26,500;GO
120847;-26,500;GO
120848;-26,500;GO
120849;-26,500;GO
120850;-26,500;GO
120851;-26,500;GO
120852;-26,500;GO
120853;-26,500;GO
120854;-26,500;GO
120855;-26,500;GO
120856;-26,500;GO
120857;-26,500;GO
120858;-26,500;GO
120859;-26,500;GO
120860;-26,500;GO
120861;-26,500;GO
120862;-26,500;GO
120863;-26,500;GO
120864;-26,500;GO
120865;-26,750;GO
120866;-26,750;GO
120867;-26,750;GO
120868;-26,750;GO
120869;-26,750;GO
120870;-26,750;GO
120871;-26,750;GO
120872;-26,750;GO
120873;-26,750;GO
120874;-26,750;GO
120875;-26,750;GO
120876;-26,750;GO
120877;-26,750;GO
120878;-26,750;GO
120879;-26,750;GO
120880;-26,750;GO
120881;-26,750;GO
120882;-26,750;GO
120883;-26,750;GO
120884;-26,750;GO
120885;-26,750;GO
120886;-26,750;GO
120887;-26,750;GO
120888;-26,750;GO
120889;-26,750;GO
120890;-26,750;GO
120891;-26,750;GO
120892;-26,750;GO
120893;-26,750;GO
120894;-26,750;GO
120895;-26,750;GO
120896;-26,750;GO
120897;-26,750;GO
120898;-26,750;GO
120899;-26,750;GO
120900;-26,750;GO
120901;-26,750;GO
120902;-26,750;GO
120903;-26,750;GO
120904;-26,750;GO
120905;-26,750;GO
120906;-26,750;GO
120907;-26,750;GO
120908;-26,750;GO
120909;-26,750;GO
120910;-26,750;GO
120911;-26,750;GO
120912;-26,750;GO
120913;-26,750;GO
120914;-26,750;GO
120915;-26,750;GO
120916;-26,750;GO
120917;-26,750;GO
120918;-26,750;GO
120919;-26,750;GO
120920;-26,750;GO
120921;-26,750;GO
120922;-26,750;GO
120923;-26,750;GO
120924;-26,750;GO
120925;-26,750;GO
120926;-26,750;GO
120927;-26,750;GO
120928;-26,750;GO
120929;-26,750;GO
120930;-26,750;GO
120931;-26,750;GO
120932;-26,750;GO
120933;-26,750;GO
120934;-26,750;GO
120935;-26,750;GO
120936;-26,750;GO
120937;-26,750;GO
120938;-27,000;GO
120939;-27,000;GO
120940;-27,000;GO
120941;-27,000;GO
120942;-27,000;GO
120943;-27,000;GO
120944;-27,000;GO
120945;-27,000;GO
120946;-27,000;GO
120947;-27,000;GO
120948;-27,000;GO
120949;-27,000;GO
120950;-27,000;GO
120951;-27,000;GO
120952;-27,000;GO
120953;-27,000;GO
120954;-27,000;GO
120955;-27,000;GO
120956;-27,000;GO
120957;-27,000;GO
120958;-27,000;GO
120959;-27,000;GO
120960;-27,000;GO
120961;-27,000;GO
120962;-27,000;GO
120963;-27,000;GO
120964;-27,000;GO
120965;-27,000;GO
120966;-27,000;GO
120967;-27,000;GO
120968;-27,000;GO
120969;-27,000;GO
120970;-27,000;GO
120971;-27,000;GO
120972;-27,000;GO
120973;-27,000;GO
120974;-27,000;GO
120975;-27,000;GO
120976;-27,000;GO
120977;-27,000;GO
120978;-27,000;GO
120979;-27,000;GO
120980;-27,000;GO
120981;-27,000;GO
120982;-27,000;GO
120983;-27,000;GO
120984;-27,000;GO
120985;-27,000;GO
120986;-27,000;GO
120987;-27,000;GO
120988;-27,000;GO
120989;-27,000;GO
120990;-27,000;GO
120991;-27,000;GO
120992;-27,000;GO
120993;-27,000;GO
120994;-27,000;GO
120995;-27,000;GO
120996;-27,000;GO
120997;-27,000;GO
120998;-27,000;GO
120999;-27,000;GO
121000;-27,000;GO
121001;-27,000;GO
121002;-27,000;GO
121003;-27,250;GO
121004;-27,250;GO
121005;-27,250;GO
121006;-27,250;GO
121007;-27,250;GO
121008;-27,250;GO
121009;-27,250;GO
121010;-27,250;GO
121011;-27,250;GO
121012;-27,250;GO
121013;-27,250;GO
121014;-27,250;GO
121015;-27,250;GO
121016;-27,250;GO
121017;-27,250;GO
121018;-27,250;GO
121019;-27,250;GO
121020;-27,250;GO
121021;-27,250;GO
121022;-27,250;GO
121023;-27,250;GO
121024;-27,250;GO
121025;-27,250;GO
121026;-27,250;GO
121027;-27,250;GO
121028;-27,250;GO
121029;-27,250;GO
121030;-27,250;GO
121031;-27,250;GO
121032;-27,250;GO
121033;-27,250;GO
121034;-27,250;GO
121035;-27,250;GO
121036;-27,250;GO
121037;-27,250;GO
121038;-27,250;GO
121039;-27,250;GO
121040;-27,250;GO
121041;-27,250;GO
121042;-27,250;GO
121043;-27,250;GO
121044;-27,250;GO
121045;-27,250;GO
121046;-27,250;GO
121047;-27,250;GO
121048;-27,250;GO
121049;-27,250;GO
121050;-27,250;GO
121051;-27,250;GO
121052;-27,250;GO
121053;-27,250;GO
121054;-27,250;GO
121055;-27,250;GO
121056;-27,250;GO
121057;-27,250;GO
121058;-27,250;GO
121059;-27,250;GO
121060;-27,250;GO
121061;-27,500;GO
121062;-27,500;GO
121063;-27,500;GO
121064;-27,500;GO
121065;-27,500;GO
121066;-27,500;GO
121067;-27,500;GO
121068;-27,500;GO
121069;-27,500;GO
121070;-27,500;GO
121071;-27,500;GO
121072;-27,500;GO
121073;-27,500;GO
121074;-27,500;GO
121075;-27,500;GO
121076;-27,500;GO
121077;-27,500;GO
121078;-27,500;GO
121079;-27,500;GO
121080;-27,500;GO
121081;-27,500;GO
121082;-27,500;GO
121083;-27,500;GO
121084;-27,500;GO
121085;-27,500;GO
121086;-27,500;GO
121087;-27,500;GO
121088;-27,500;GO
121089;-27,500;GO
121090;-27,500;GO
121091;-27,500;GO
121092;-27,500;GO
121093;-27,500;GO
121094;-27,500;GO
121095;-27,500;GO
121096;-27,500;GO
121097;-27,500;GO
121098;-27,500;GO
121099;-27,500;GO
121100;-27,500;GO
121101;-27,500;GO
121102;-27,500;GO
121103;-27,500;GO
121104;-27,500;GO
121105;-27,500;GO
121106;-27,500;GO
121107;-27,500;GO
121108;-27,500;GO
121109;-27,500;GO
121110;-27,500;GO
121111;-27,500;GO
121112;-27,500;GO
121113;-27,500;GO
121114;-27,500;GO
121115;-27,500;GO
121116;-27,500;GO
121117;-27,750;GO
121118;-27,750;GO
121119;-27,750;GO
121120;-27,750;GO
121121;-27,750;GO
121122;-27,750;GO
121123;-27,750;GO
121124;-27,750;GO
121125;-27,750;GO
121126;-27,750;GO
121127;-27,750;GO
121128;-27,750;GO
121129;-27,750;GO
121130;-27,750;GO
121131;-27,750;GO
121132;-27,750;GO
121133;-27,750;GO
121134;-27,750;GO
121135;-27,750;GO
121136;-27,750;GO
121137;-27,750;GO
121138;-27,750;GO
121139;-27,750;GO
121140;-27,750;GO
121141;-27,750;GO
121142;-27,750;GO
121143;-27,750;GO
121144;-27,750;GO
121145;-27,750;GO
121146;-27,750;GO
121147;-27,750;GO
121148;-27,750;GO
121149;-27,750;GO
121150;-27,750;GO
121151;-27,750;GO
121152;-27,750;GO
121153;-27,750;GO
121154;-27,750;GO
121155;-27,750;GO
121156;-27,750;GO
121157;-27,750;GO
121158;-27,750;GO
121159;-27,750;GO
121160;-27,750;GO
121161;-27,750;GO
121162;-27,750;GO
121163;-27,750;GO
121164;-27,750;GO
121165;-27,750;GO
121166;-27,750;GO
121167;-27,750;GO
121168;-27,750;GO
121169;-27,750;GO
121170;-28,000;GO
121171;-28,000;GO
121172;-28,000;GO
121173;-28,000;GO
121174;-28,000;GO
121175;-28,000;GO
121176;-28,000;GO
121177;-28,000;GO
121178;-28,000;GO
121179;-28,000;GO
121180;-28,000;GO
121181;-28,000;GO
121182;-28,000;GO
121183;-28,000;GO
121184;-28,000;GO
121185;-28,000;GO
121186;-28,000;GO
121187;-28,000;GO
121188;-28,000;GO
121189;-28,000;GO
121190;-28,000;GO
121191;-28,000;GO
121192;-28,000;GO
121193;-28,000;GO
121194;-28,000;GO
121195;-28,000;GO
121196;-28,000;GO
121197;-28,000;GO
121198;-28,000;GO
121199;-28,000;GO
121200;-28,000;GO
121201;-28,000;GO
121202;-28,000;GO
121203;-28,000;GO
121204;-28,000;GO
121205;-28,000;GO
121206;-28,000;GO
121207;-28,000;GO
121208;-28,000;GO
121209;-28,000;GO
121210;-28,000;GO
121211;-28,000;GO
121212;-28,000;GO
121213;-28,000;GO
121214;-28,000;GO
121215;-28,000;GO
121216;-28,000;GO
121217;-28,000;GO
121218;-28,250;GO
121219;-28,250;GO
121220;-28,250;GO
121221;-28,250;GO
121222;-28,250;GO
121223;-28,250;GO
121224;-28,250;GO
121225;-28,250;GO
121226;-28,250;GO
121227;-28,250;GO
121228;-28,250;GO
121229;-28,250;GO
121230;-28,250;GO
121231;-28,250;GO
121232;-28,250;GO
121233;-28,250;GO
121234;-28,250;GO
121235;-28,250;GO
121236;-28,250;GO
121237;-28,250;GO
121238;-28,250;GO
121239;-28,250;GO
121240;-28,250;GO
121241;-28,250;GO
121242;-28,250;GO
121243;-28,250;GO
121244;-28,250;GO
121245;-28,250;GO
121246;-28,250;GO
121247;-28,250;GO
121248;-28,250;GO
121249;-28,250;GO
121250;-28,250;GO
121251;-28,250;GO
121252;-28,250;GO
121253;-28,250;GO
121254;-28,250;GO
121255;-28,250;GO
121256;-28,250;GO
121257;-28,250;GO
121258;-28,250;GO
121259;-28,250;GO
121260;-28,250;GO
121261;-28,250;GO
121262;-28,250;GO
121263;-28,250;GO
121264;-28,250;GO
121265;-28,250;GO
121266;-28,500;GO
121267;-28,500;GO
121268;-28,500;GO
121269;-28,500;GO
121270;-28,500;GO
121271;-28,500;GO
121272;-28,500;GO
121273;-28,500;GO
121274;-28,500;GO
121275;-28,500;GO
121276;-28,500;GO
121277;-28,500;GO
121278;-28,500;GO
121279;-28,500;GO
121280;-28,500;GO
121281;-28,500;GO
121282;-28,500;GO
121283;-28,500;GO
121284;-28,500;GO
121285;-28,500;GO
121286;-28,500;GO
121287;-28,500;GO
121288;-28,500;GO
121289;-28,500;GO
121290;-28,500;GO
121291;-28,500;GO
121292;-28,500;GO
121293;-28,500;GO
121294;-28,500;GO
121295;-28,500;GO
121296;-28,500;GO
121297;-28,500;GO
121298;-28,500;GO
121299;-28,500;GO
121300;-28,500;GO
121301;-28,500;GO
121302;-28,500;GO
121303;-28,500;GO
121304;-28,500;GO
121305;-28,500;GO
121306;-28,500;GO
121307;-28,500;GO
121308;-28,500;GO
121309;-28,500;GO
121310;-28,500;GO
121311;-28,500;GO
121312;-28,500;GO
121313;-28,500;GO
121314;-28,750;GO
121315;-28,750;GO
121316;-28,750;GO
121317;-28,750;GO
121318;-28,750;GO
121319;-28,750;GO
121320;-28,750;GO
121321;-28,750;GO
121322;-28,750;GO
121323;-28,750;GO
121324;-28,750;GO
121325;-28,750;GO
121326;-28,750;GO
121327;-28,750;GO
121328;-28,750;GO
121329;-28,750;GO
121330;-28,750;GO
121331;-28,750;GO
121332;-28,750;GO
121333;-28,750;GO
121334;-28,750;GO
121335;-28,750;GO
121336;-28,750;GO
121337;-28,750;GO
121338;-28,750;GO
121339;-28,750;GO
121340;-28,750;GO
121341;-28,750;GO
121342;-28,750;GO
121343;-28,750;GO
121344;-28,750;GO
121345;-28,750;GO
121346;-28,750;GO
121347;-28,750;GO
121348;-28,750;GO
121349;-28,750;GO
121350;-28,750;GO
121351;-28,750;GO
121352;-28,750;GO
121353;-28,750;GO
121354;-28,750;GO
121355;-28,750;GO
121356;-28,750;GO
121357;-28,750;GO
121358;-28,750;GO
121359;-29,000;GO
121360;-29,000;GO
121361;-29,000;GO
121362;-29,000;GO
121363;-29,000;GO
121364;-29,000;GO
121365;-29,000;GO
121366;-29,000;GO
121367;-29,000;GO
121368;-29,000;GO
121369;-29,000;GO
121370;-29,000;GO
121371;-29,000;GO
121372;-29,000;GO
121373;-29,000;GO
121374;-29,000;GO
121375;-29,000;GO
121376;-29,000;GO
121377;-29,000;GO
121378;-29,000;GO
121379;-29,000;GO
121380;-29,000;GO
121381;-29,000;GO
121382;-29,000;GO
121383;-29,000;GO
121384;-29,000;GO
121385;-29,000;GO
121386;-29,000;GO
121387;-29,000;GO
121388;-29,000;GO
121389;-29,000;GO
121390;-29,000;GO
121391;-29,000;GO
121392;-29,000;GO
121393;-29,000;GO
121394;-29,000;GO
121395;-29,000;GO
121396;-29,000;GO
121397;-29,000;GO
121398;-29,000;GO
121399;-29,000;GO
121400;-29,000;GO
121401;-29,000;GO
121402;-29,250;GO
121403;-29,250;GO
121404;-29,250;GO
121405;-29,250;GO
121406;-29,250;GO
121407;-29,250;GO
121408;-29,250;GO
121409;-29,250;GO
121410;-29,250;GO
121411;-29,250;GO
121412;-29,250;GO
121413;-29,250;GO
121414;-29,250;GO
121415;-29,250;GO
121416;-29,250;GO
121417;-29,250;GO
121418;-29,250;GO
121419;-29,250;GO
121420;-29,250;GO
121421;-29,250;GO
121422;-29,250;GO
121423;-29,250;GO
121424;-29,250;GO
121425;-29,250;GO
121426;-29,250;GO
121427;-29,250;GO
121428;-29,250;GO
121429;-29,250;GO
121430;-29,250;GO
121431;-29,250;GO
121432;-29,250;GO
121433;-29,250;GO
121434;-29,250;GO
121435;-29,250;GO
121436;-29,250;GO
121437;-29,250;GO
121438;-29,250;GO
121439;-29,250;GO
121440;-29,250;GO
121441;-29,250;GO
121442;-29,250;GO
121443;-29,250;GO
121444;-29,250;GO
121445;-29,500;GO
121446;-29,500;GO
121447;-29,500;GO
121448;-29,500;GO
121449;-29,500;GO
121450;-29,500;GO
121451;-29,500;GO
121452;-29,500;GO
121453;-29,500;GO
121454;-29,500;GO
121455;-29,500;GO
121456;-29,500;GO
121457;-29,500;GO
121458;-29,500;GO
121459;-29,500;GO
121460;-29,500;GO
121461;-29,500;GO
121462;-29,500;GO
121463;-29,500;GO
121464;-29,500;GO
121465;-29,500;GO
121466;-29,500;GO
121467;-29,500;GO
121468;-29,500;GO
121469;-29,500;GO
